source_file_id,category_id,category_code,country_id,country_code,country_name,cohort_fiscal_year,cohort_quarter,snapshot_date,received,approved,denied,pending,approval_rate_received_basis,approval_rate_decided_basis,pending_share
16,12,EW3,1,ALL,All Countries,2023,,2024-09-30,0,10978,0,0,,1.00000000000000000000,
18,2,EB1,3,INDIA,India,2014,,2024-12-31,6939,6367,535,37,0.91756737282029110823,0.92248623587365980875,0.00533218042945669405
14,7,E21,31,NIGERIA_FY24,Nigeria_FY24,2016,,2024-06-30,0,346,0,0,,1.00000000000000000000,
18,5,E13,6,PHILIPPINES,Philippines,2016,,2024-12-31,0,77,0,0,,1.00000000000000000000,
21,8,NIW,1,ALL,All Countries,2017,,2025-06-30,0,6947,0,0,,1.00000000000000000000,
10,5,E13,5,BRAZIL,Brazil,2019,,2023-12-31,0,619,0,0,,1.00000000000000000000,
18,10,E31,3,INDIA,India,2016,,2024-12-31,0,4009,0,0,,1.00000000000000000000,
14,9,EB3,35,ALL_COUNTRIES_FY24,All_Countries_FY24,2016,,2024-06-30,36341,31556,3261,1524,0.86833053575850967227,0.90633885745469167361,0.04193610522550287554
272,9,EB3,4,CHINA,China,2017,,2020-09-30,4908,4410,112,386,0.89853300733496332518,0.97523219814241486068,0.07864710676446617767
2,13,OTHER_UNKNOWN,1,ALL,All Countries,2023,,2025-09-30,0,14,0,14,,1.00000000000000000000,
263,11,E32,6,PHILIPPINES,Philippines,2023,1,2022-12-31,262,0,0,0,0.00000000000000000000,,0.00000000000000000000
10,6,EB2,3,INDIA,India,2014,,2023-12-31,26974,25025,1884,65,0.92774523615333283903,0.92998624995354714036,0.00240972788611255283
13,10,E31,1,ALL,All Countries,2024,2,2024-06-30,9256,6303,199,12397,0.68096369922212618842,0.96939403260535219932,1.3393474503025065
2,10,E31,3,INDIA,India,2024,,2025-09-30,0,1969,0,0,,1.00000000000000000000,
18,12,EW3,6,PHILIPPINES,Philippines,2014,,2024-12-31,0,41,0,0,,1.00000000000000000000,
12,1,TOTAL,32,INDIA_FY24,India_FY24,2022,,2024-03-31,72579,70256,2239,84,0.96799349674148169581,0.96911511138699220636,0.00115735956681684785
10,3,E11,3,INDIA,India,2018,,2023-12-31,0,1262,0,0,,1.00000000000000000000,
18,6,EB2,4,CHINA,China,2020,,2024-12-31,10913,10511,316,86,0.96316319985338587006,0.97081370647455435485,0.00788050948410153028
10,1,TOTAL,38,NIGERIA,Nigeria,2021,,2023-12-31,1240,1103,127,10,0.88951612903225806452,0.89674796747967479675,0.00806451612903225806
54,7,E21,4,CHINA,China,2015,,2021-09-30,0,5062,0,0,,1.00000000000000000000,
21,3,E11,5,BRAZIL,Brazil,2014,,2025-06-30,0,98,0,0,,1.00000000000000000000,
265,12,EW3,3,INDIA,India,2023,2,2023-03-31,5,0,0,0,0.00000000000000000000,,0.00000000000000000000
2,7,E21,6,PHILIPPINES,Philippines,2019,,2025-09-30,0,408,0,0,,1.00000000000000000000,
20,5,E13,1,ALL,All Countries,2018,,2025-03-31,0,12302,0,0,,1.00000000000000000000,
54,13,OTHER_UNKNOWN,3,INDIA,India,2018,,2021-09-30,0,0,0,0,,,
2,5,E13,3,INDIA,India,2017,,2025-09-30,0,5970,0,0,,1.00000000000000000000,
101,6,EB2,4,CHINA,China,2017,,2022-12-31,6415,6217,193,5,0.96913484021823850351,0.96989079563182527301,0.00077942322681215900
20,4,E12,3,INDIA,India,2014,,2025-03-31,0,986,0,0,,1.00000000000000000000,
21,7,E21,4,CHINA,China,2022,,2025-06-30,0,7323,0,0,,1.00000000000000000000,
58,11,E32,3,INDIA,India,2015,,2022-09-30,0,3408,0,0,,1.00000000000000000000,
14,4,E12,32,INDIA_FY24,India_FY24,2017,,2024-06-30,0,1135,0,0,,1.00000000000000000000,
55,1,TOTAL,1,ALL,All Countries,2018,,2022-03-31,137514,124646,11823,1045,0.90642407318527568102,0.91336494002300888847,0.00759922626059892084
173,12,EW3,5,BRAZIL,Brazil,2013,,2020-03-31,0,4,0,0,,1.00000000000000000000,
101,13,OTHER_UNKNOWN,4,CHINA,China,2019,,2022-12-31,0,0,0,0,,,
58,11,E32,1,ALL,All Countries,2017,,2022-09-30,0,17324,0,0,,1.00000000000000000000,
1555,12,EW3,1,ALL,All Countries,2018,,2025-12-31,0,4117,0,0,,1.00000000000000000000,
101,3,E11,78,MEXICO,Mexico,2017,,2022-12-31,0,87,0,0,,1.00000000000000000000,
2,13,OTHER_UNKNOWN,3,INDIA,India,2018,,2025-09-30,0,0,0,0,,,
12,4,E12,35,ALL_COUNTRIES_FY24,All_Countries_FY24,2022,,2024-03-31,0,3892,0,0,,1.00000000000000000000,
20,6,EB2,3,INDIA,India,2020,,2025-03-31,36475,34996,1438,41,0.95945167923235092529,0.96053137179557556129,0.00112405757368060315
101,2,EB1,71,SOUTH_KOREA,South Korea,2022,,2022-12-31,536,419,45,72,0.78171641791044776119,0.90301724137931034483,0.13432835820895522388
20,6,EB2,3,INDIA,India,2015,,2025-03-31,34120,31545,2525,50,0.92453106682297772567,0.92588787789844437922,0.00146541617819460727
21,10,E31,38,NIGERIA,Nigeria,2014,,2025-06-30,0,15,0,0,,1.00000000000000000000,
18,10,E31,3,INDIA,India,2025,,2024-12-31,0,198,0,0,,1.00000000000000000000,
273,13,OTHER_UNKNOWN,3,INDIA,India,2012,,2021-03-31,0,86,34,0,,0.71666666666666666667,
54,7,E21,1,ALL,All Countries,2017,,2021-09-30,0,66376,0,0,,1.00000000000000000000,
258,12,EW3,38,NIGERIA,Nigeria,2022,3,2022-06-30,24,0,0,0,0.00000000000000000000,,0.00000000000000000000
102,6,EB2,1,ALL,All Countries,2013,,2023-03-31,40759,38297,2455,7,0.93959616281066758262,0.93975755791126815862,0.00017174121053018965
273,6,EB2,71,SOUTH_KOREA,South Korea,2014,,2021-03-31,2352,2145,187,20,0.91198979591836734694,0.91981132075471698113,0.00850340136054421769
172,9,EB3,1,ALL,All Countries,2016,,2019-09-30,36314,31076,2288,2950,0.85575810981990416919,0.93142309075650401630,0.08123588698573552900
14,6,EB2,28,BRAZIL_FY24,Brazil_FY24,2016,,2024-06-30,582,555,24,3,0.95360824742268041237,0.95854922279792746114,0.00515463917525773196
12,6,EB2,37,CHINA_FY24,China_FY24,2020,,2024-03-31,10913,10572,306,35,0.96875286355722532759,0.97186982901268615554,0.00320718409236690186
273,13,OTHER_UNKNOWN,4,CHINA,China,2019,,2021-03-31,0,0,0,0,,,
10,1,TOTAL,4,CHINA,China,2022,,2023-12-31,19936,18293,1541,102,0.91758627608346709470,0.92230513260058485429,0.00511637239165329053
55,11,E32,1,ALL,All Countries,2013,,2022-03-31,0,4600,0,0,,1.00000000000000000000,
2,7,E21,5,BRAZIL,Brazil,2016,,2025-09-30,0,472,0,0,,1.00000000000000000000,
58,3,E11,4,CHINA,China,2014,,2022-09-30,0,2150,0,0,,1.00000000000000000000,
272,12,EW3,71,SOUTH_KOREA,South Korea,2017,,2020-09-30,0,1076,0,0,,1.00000000000000000000,
72,8,NIW,1,ALL,All Countries,2025,2,2025-06-30,17610,6604,3207,64489,0.37501419647927314026,0.67312200591173172969,3.6620670073821692
14,11,E32,37,CHINA_FY24,China_FY24,2023,,2024-06-30,0,2723,0,0,,1.00000000000000000000,
2,11,E32,5,BRAZIL,Brazil,2016,,2025-09-30,0,251,0,0,,1.00000000000000000000,
103,1,TOTAL,1,ALL,All Countries,2023,3,2023-09-30,52071,41247,4726,53190,0.79212997637840640664,0.89720053074630761534,1.02148988880566918246
21,12,EW3,1,ALL,All Countries,2015,,2025-06-30,0,1047,0,0,,1.00000000000000000000,
101,6,EB2,1,ALL,All Countries,2018,,2022-12-31,69674,66265,3384,25,0.95107213594741223412,0.95141351634625048457,0.00035881390475643712
1555,4,E12,4,CHINA,China,2021,,2025-12-31,0,1331,0,0,,1.00000000000000000000,
16,4,E12,4,CHINA,China,2022,,2024-09-30,0,1525,0,0,,1.00000000000000000000,
101,9,EB3,6,PHILIPPINES,Philippines,2017,,2022-12-31,3934,2880,1045,9,0.73207930859176410778,0.73375796178343949045,0.00228774783934926284
16,9,EB3,1,ALL,All Countries,2021,,2024-09-30,86186,83553,2374,259,0.96944979463021836493,0.97237189707542448823,0.00300512844313461583
21,7,E21,3,INDIA,India,2020,,2025-06-30,0,33839,0,0,,1.00000000000000000000,
16,7,E21,4,CHINA,China,2023,,2024-09-30,0,12420,0,0,,1.00000000000000000000,
273,2,EB1,1,ALL,All Countries,2014,,2021-03-31,22852,19813,2737,302,0.86701382811132504814,0.87862527716186252772,0.01321547348153334500
12,3,E11,37,CHINA_FY24,China_FY24,2015,,2024-03-31,0,2088,0,0,,1.00000000000000000000,
10,3,E11,5,BRAZIL,Brazil,2022,,2023-12-31,0,369,0,0,,1.00000000000000000000,
2,6,EB2,5,BRAZIL,Brazil,2017,,2025-09-30,649,572,72,5,0.88135593220338983051,0.88819875776397515528,0.00770416024653312789
58,7,E21,71,SOUTH_KOREA,South Korea,2019,,2022-09-30,0,1009,0,0,,1.00000000000000000000,
16,7,E21,38,NIGERIA,Nigeria,2016,,2024-09-30,0,346,0,0,,1.00000000000000000000,
16,11,E32,5,BRAZIL,Brazil,2024,,2024-09-30,0,304,0,0,,1.00000000000000000000,
2,7,E21,5,BRAZIL,Brazil,2015,,2025-09-30,0,288,0,0,,1.00000000000000000000,
10,5,E13,38,NIGERIA,Nigeria,2022,,2023-12-31,0,22,0,0,,1.00000000000000000000,
2,10,E31,3,INDIA,India,2020,,2025-09-30,0,3321,0,0,,1.00000000000000000000,
1555,3,E11,1,ALL,All Countries,2019,,2025-12-31,0,4646,0,0,,1.00000000000000000000,
18,11,E32,5,BRAZIL,Brazil,2017,,2024-12-31,0,348,0,0,,1.00000000000000000000,
101,7,E21,4,CHINA,China,2015,,2022-12-31,0,4338,0,0,,1.00000000000000000000,
20,8,NIW,4,CHINA,China,2019,,2025-03-31,0,1866,0,0,,1.00000000000000000000,
54,4,E12,4,CHINA,China,2019,,2021-09-30,0,1173,0,0,,1.00000000000000000000,
256,11,E32,6,PHILIPPINES,Philippines,2022,3,2022-06-30,0,986,0,0,,1.00000000000000000000,
10,6,EB2,6,PHILIPPINES,Philippines,2019,,2023-12-31,591,451,136,4,0.76311336717428087986,0.76831345826235093697,0.00676818950930626058
14,9,EB3,30,PHILIPPINES_FY24,Philippines_FY24,2014,,2024-06-30,1568,1410,125,33,0.89923469387755102041,0.91856677524429967427,0.02104591836734693878
54,11,E32,71,SOUTH_KOREA,South Korea,2018,,2021-09-30,0,1253,0,0,,1.00000000000000000000,
2,5,E13,7,VIETNAM,Vietnam,2018,,2025-09-30,0,19,0,0,,1.00000000000000000000,
16,10,E31,6,PHILIPPINES,Philippines,2019,,2024-09-30,0,4609,0,0,,1.00000000000000000000,
17,9,EB3,1,ALL,All Countries,2025,1,2024-12-31,15964,11085,227,41075,0.69437484339764470058,0.97993281471004243281,2.5729766975695314
273,2,EB1,5,BRAZIL,Brazil,2015,,2021-03-31,759,684,67,8,0.90118577075098814229,0.91078561917443408788,0.01054018445322793149
21,7,E21,6,PHILIPPINES,Philippines,2018,,2025-06-30,0,598,0,0,,1.00000000000000000000,
18,10,E31,1,ALL,All Countries,2023,,2024-12-31,0,25665,0,0,,1.00000000000000000000,
101,5,E13,3,INDIA,India,2018,,2022-12-31,0,5090,0,0,,1.00000000000000000000,
14,11,E32,32,INDIA_FY24,India_FY24,2014,,2024-06-30,0,2578,0,0,,1.00000000000000000000,
1555,5,E13,4,CHINA,China,2016,,2025-12-31,0,955,0,0,,1.00000000000000000000,
55,1,TOTAL,71,SOUTH_KOREA,South Korea,2015,,2022-03-31,5522,4827,538,157,0.87413980441868888084,0.89972041006523765144,0.02843172763491488591
1555,12,EW3,5,BRAZIL,Brazil,2019,,2025-12-31,0,179,0,0,,1.00000000000000000000,
21,13,OTHER_UNKNOWN,4,CHINA,China,2019,,2025-06-30,0,0,0,0,,,
256,10,E31,6,PHILIPPINES,Philippines,2022,3,2022-06-30,0,5119,0,0,,1.00000000000000000000,
20,11,E32,5,BRAZIL,Brazil,2016,,2025-03-31,0,251,0,0,,1.00000000000000000000,
2,11,E32,5,BRAZIL,Brazil,2023,,2025-09-30,0,398,0,0,,1.00000000000000000000,
21,3,E11,38,NIGERIA,Nigeria,2021,,2025-06-30,0,18,0,0,,1.00000000000000000000,
1555,5,E13,6,PHILIPPINES,Philippines,2016,,2025-12-31,0,77,0,0,,1.00000000000000000000,
12,11,E32,37,CHINA_FY24,China_FY24,2019,,2024-03-31,0,3277,0,0,,1.00000000000000000000,
14,2,EB1,30,PHILIPPINES_FY24,Philippines_FY24,2014,,2024-06-30,128,99,29,0,0.77343750000000000000,0.77343750000000000000,0.00000000000000000000
273,6,EB2,6,PHILIPPINES,Philippines,2020,,2021-03-31,408,350,21,37,0.85784313725490196078,0.94339622641509433962,0.09068627450980392157
1555,13,OTHER_UNKNOWN,1,ALL,All Countries,2026,,2025-12-31,0,0,0,0,,,
2,6,EB2,1,ALL,All Countries,2016,,2025-09-30,82527,77485,4753,289,0.93890484326341682116,0.94220433376298061723,0.00350188423182715960
101,13,OTHER_UNKNOWN,71,SOUTH_KOREA,South Korea,2013,,2022-12-31,0,0,0,0,,,
101,7,E21,3,INDIA,India,2017,,2022-12-31,0,40495,0,0,,1.00000000000000000000,
16,9,EB3,3,INDIA,India,2014,,2024-09-30,4173,3825,342,6,0.91660675772825305536,0.91792656587473002160,0.00143781452192667146
21,6,EB2,4,CHINA,China,2023,,2025-06-30,12978,12439,422,117,0.95846817691477885653,0.96718762149133037866,0.00901525658807212205
72,11,E32,1,ALL,All Countries,2025,1,2025-06-30,4141,4421,75,5045,1.0676165177493359,0.98331850533807829181,1.2183047573049988
21,10,E31,5,BRAZIL,Brazil,2019,,2025-06-30,0,339,0,0,,1.00000000000000000000,
21,8,NIW,6,PHILIPPINES,Philippines,2015,,2025-06-30,0,44,0,0,,1.00000000000000000000,
10,2,EB1,6,PHILIPPINES,Philippines,2022,,2023-12-31,101,82,16,3,0.81188118811881188119,0.83673469387755102041,0.02970297029702970297
261,5,E13,7,VIETNAM,Vietnam,2022,4,2022-09-30,23,0,0,0,0.00000000000000000000,,0.00000000000000000000
1555,5,E13,5,BRAZIL,Brazil,2018,,2025-12-31,0,675,0,0,,1.00000000000000000000,
21,12,EW3,3,INDIA,India,2018,,2025-06-30,0,24,0,0,,1.00000000000000000000,
173,2,EB1,6,PHILIPPINES,Philippines,2020,,2020-03-31,46,0,0,38,0.00000000000000000000,,0.82608695652173913043
55,3,E11,5,BRAZIL,Brazil,2020,,2022-03-31,0,210,0,0,,1.00000000000000000000,
14,10,E31,31,NIGERIA_FY24,Nigeria_FY24,2022,,2024-06-30,0,534,0,0,,1.00000000000000000000,
12,2,EB1,28,BRAZIL_FY24,Brazil_FY24,2020,,2024-03-31,1082,905,172,5,0.83641404805914972274,0.84029712163416898793,0.00462107208872458410
16,11,E32,6,PHILIPPINES,Philippines,2024,,2024-09-30,0,1076,0,0,,1.00000000000000000000,
18,9,EB3,1,ALL,All Countries,2023,,2024-12-31,58746,57112,1005,629,0.97218534027848704593,0.98270729734845226010,0.01070711197358118000
54,9,EB3,1,ALL,All Countries,2021,,2021-09-30,85915,55102,592,30221,0.64135482744573124600,0.98937048874205479944,0.35175464121515451318
172,12,EW3,134,INDIAN_NATIONALS,Indian Nationals,2010,,2019-09-30,0,64,0,0,,1.00000000000000000000,
55,13,OTHER_UNKNOWN,3,INDIA,India,2016,,2022-03-31,0,1,1,0,,0.50000000000000000000,
173,13,OTHER_UNKNOWN,6,PHILIPPINES,Philippines,2014,,2020-03-31,0,0,0,0,,,
10,1,TOTAL,4,CHINA,China,2019,,2023-12-31,20480,18059,2269,152,0.88178710937500000000,0.88838055883510428965,0.00742187500000000000
55,6,EB2,71,SOUTH_KOREA,South Korea,2013,,2022-03-31,2133,1954,164,15,0.91608063759962494140,0.92256846081208687441,0.00703234880450070323
10,7,E21,6,PHILIPPINES,Philippines,2021,,2023-12-31,0,355,0,0,,1.00000000000000000000,
54,1,TOTAL,3,INDIA,India,2016,,2021-09-30,70015,65480,4356,179,0.93522816539313004356,0.93762529354487656796,0.00255659501535385275
272,13,OTHER_UNKNOWN,1,ALL,All Countries,2016,,2020-09-30,0,3,1,0,,0.75000000000000000000,
55,3,E11,1,ALL,All Countries,2018,,2022-03-31,0,7231,0,0,,1.00000000000000000000,
173,12,EW3,5,BRAZIL,Brazil,2012,,2020-03-31,0,4,0,0,,1.00000000000000000000,
272,6,EB2,1,ALL,All Countries,2013,,2020-09-30,41400,38779,2418,203,0.93669082125603864734,0.94130640580624802777,0.00490338164251207729
18,7,E21,4,CHINA,China,2025,,2024-12-31,0,1293,0,0,,1.00000000000000000000,
10,9,EB3,3,INDIA,India,2017,,2023-12-31,9217,8628,577,12,0.93609634371270478464,0.93731667571971754481,0.00130194206357817077
1555,6,EB2,7,VIETNAM,Vietnam,2015,,2025-12-31,155,151,3,1,0.97419354838709677419,0.98051948051948051948,0.00645161290322580645
10,11,E32,5,BRAZIL,Brazil,2019,,2023-12-31,0,602,0,0,,1.00000000000000000000,
173,2,EB1,6,PHILIPPINES,Philippines,2015,,2020-03-31,101,81,20,0,0.80198019801980198020,0.80198019801980198020,0.00000000000000000000
21,4,E12,1,ALL,All Countries,2025,,2025-06-30,0,3190,0,0,,1.00000000000000000000,
54,12,EW3,1,ALL,All Countries,2015,,2021-09-30,0,960,0,0,,1.00000000000000000000,
21,4,E12,4,CHINA,China,2014,,2025-06-30,0,1404,0,0,,1.00000000000000000000,
14,5,E13,31,NIGERIA_FY24,Nigeria_FY24,2021,,2024-06-30,0,21,0,0,,1.00000000000000000000,
10,11,E32,1,ALL,All Countries,2017,,2023-12-31,0,16343,0,0,,1.00000000000000000000,
54,4,E12,3,INDIA,India,2012,,2021-09-30,0,766,0,0,,1.00000000000000000000,
16,5,E13,6,PHILIPPINES,Philippines,2023,,2024-09-30,0,112,0,0,,1.00000000000000000000,
58,4,E12,3,INDIA,India,2020,,2022-09-30,0,969,0,0,,1.00000000000000000000,
1555,4,E12,6,PHILIPPINES,Philippines,2019,,2025-12-31,0,6,0,0,,1.00000000000000000000,
261,5,E13,3,INDIA,India,2022,4,2022-09-30,5179,0,0,0,0.00000000000000000000,,0.00000000000000000000
20,10,E31,5,BRAZIL,Brazil,2019,,2025-03-31,0,339,0,0,,1.00000000000000000000,
272,12,EW3,1,ALL,All Countries,2019,,2020-09-30,0,5393,0,0,,1.00000000000000000000,
20,9,EB3,1,ALL,All Countries,2019,,2025-03-31,46057,41664,4164,229,0.90461819050307228000,0.90913851793663262634,0.00497209978939140630
18,1,TOTAL,38,NIGERIA,Nigeria,2022,,2024-12-31,1898,1686,199,13,0.88830347734457323498,0.89442970822281167109,0.00684931506849315068
54,4,E12,3,INDIA,India,2021,,2021-09-30,0,993,0,0,,1.00000000000000000000,
10,2,EB1,38,NIGERIA,Nigeria,2023,,2023-12-31,300,157,71,72,0.52333333333333333333,0.68859649122807017544,0.24000000000000000000
21,2,EB1,6,PHILIPPINES,Philippines,2024,,2025-06-30,215,113,24,78,0.52558139534883720930,0.82481751824817518248,0.36279069767441860465
12,6,EB2,31,NIGERIA_FY24,Nigeria_FY24,2022,,2024-03-31,1029,891,135,3,0.86588921282798833819,0.86842105263157894737,0.00291545189504373178
55,6,EB2,5,BRAZIL,Brazil,2016,,2022-03-31,582,556,23,3,0.95532646048109965636,0.96027633851468048359,0.00515463917525773196
14,10,E31,30,PHILIPPINES_FY24,Philippines_FY24,2014,,2024-06-30,0,918,0,0,,1.00000000000000000000,
1555,3,E11,1,ALL,All Countries,2017,,2025-12-31,0,8447,0,0,,1.00000000000000000000,
18,13,OTHER_UNKNOWN,38,NIGERIA,Nigeria,2015,,2024-12-31,0,0,0,0,,,
18,10,E31,5,BRAZIL,Brazil,2023,,2024-12-31,0,476,0,0,,1.00000000000000000000,
58,10,E31,1,ALL,All Countries,2016,,2022-09-30,0,12755,0,0,,1.00000000000000000000,
21,11,E32,3,INDIA,India,2014,,2025-06-30,0,2577,0,0,,1.00000000000000000000,
21,10,E31,6,PHILIPPINES,Philippines,2015,,2025-06-30,0,1932,0,0,,1.00000000000000000000,
18,12,EW3,38,NIGERIA,Nigeria,2025,,2024-12-31,0,24,0,0,,1.00000000000000000000,
14,9,EB3,30,PHILIPPINES_FY24,Philippines_FY24,2021,,2024-06-30,5683,5467,195,21,0.96199190568361780750,0.96555987283645354998,0.00369523139187049094
14,10,E31,32,INDIA_FY24,India_FY24,2016,,2024-06-30,0,4009,0,0,,1.00000000000000000000,
20,8,NIW,3,INDIA,India,2024,,2025-03-31,0,3666,0,0,,1.00000000000000000000,
16,11,E32,3,INDIA,India,2020,,2024-09-30,0,5699,0,0,,1.00000000000000000000,
265,12,EW3,6,PHILIPPINES,Philippines,2023,2,2023-03-31,201,0,0,0,0.00000000000000000000,,0.00000000000000000000
249,4,E12,1,ALL,All Countries,2023,1,2023-03-31,1311,1412,120,583,1.0770404271548436,0.92167101827676240209,0.44469870327993897788
1555,12,EW3,4,CHINA,China,2014,,2025-12-31,0,27,0,0,,1.00000000000000000000,
18,13,OTHER_UNKNOWN,1,ALL,All Countries,2015,,2024-12-31,0,2,0,0,,1.00000000000000000000,
1555,7,E21,6,PHILIPPINES,Philippines,2022,,2025-12-31,0,300,0,0,,1.00000000000000000000,
173,2,EB1,4,CHINA,China,2011,,2020-03-31,2986,2432,0,0,0.81446751507032819826,1.00000000000000000000,0.00000000000000000000
54,5,E13,4,CHINA,China,2015,,2021-09-30,0,738,0,0,,1.00000000000000000000,
18,2,EB1,6,PHILIPPINES,Philippines,2021,,2024-12-31,91,81,9,1,0.89010989010989010989,0.90000000000000000000,0.01098901098901098901
20,1,TOTAL,1,ALL,All Countries,2024,,2025-03-31,228322,150513,14307,63502,0.65921374199595308380,0.91319621405169275573,0.27812475363740682019
12,3,E11,35,ALL_COUNTRIES_FY24,All_Countries_FY24,2014,,2024-03-31,0,4963,0,0,,1.00000000000000000000,
273,12,EW3,4,CHINA,China,2015,,2021-03-31,0,81,0,0,,1.00000000000000000000,
103,6,EB2,1,ALL,All Countries,2023,,2023-09-30,93010,81865,11238,28550,0.88017417481991183744,0.87929497438320999323,0.30695624126438017417
10,5,E13,4,CHINA,China,2014,,2023-12-31,0,631,0,0,,1.00000000000000000000,
10,7,E21,6,PHILIPPINES,Philippines,2016,,2023-12-31,0,1108,0,0,,1.00000000000000000000,
55,4,E12,1,ALL,All Countries,2018,,2022-03-31,0,3658,0,0,,1.00000000000000000000,
20,13,OTHER_UNKNOWN,4,CHINA,China,2015,,2025-03-31,0,0,0,0,,,
20,10,E31,1,ALL,All Countries,2021,,2025-03-31,0,15738,0,0,,1.00000000000000000000,
1555,9,EB3,4,CHINA,China,2019,,2025-12-31,4139,3956,152,31,0.95578642184102440203,0.96299902629016553067,0.00748973181928001933
16,10,E31,6,PHILIPPINES,Philippines,2024,,2024-09-30,0,6933,0,0,,1.00000000000000000000,
12,6,EB2,31,NIGERIA_FY24,Nigeria_FY24,2017,,2024-03-31,341,299,40,2,0.87683284457478005865,0.88200589970501474926,0.00586510263929618768
58,6,EB2,1,ALL,All Countries,2016,,2022-09-30,81809,77781,4007,21,0.95076336344411984012,0.95100748276030713552,0.00025669547360314880
102,3,E11,1,ALL,All Countries,2023,,2023-03-31,0,3324,0,0,,1.00000000000000000000,
101,10,E31,4,CHINA,China,2016,,2022-12-31,0,386,0,0,,1.00000000000000000000,
57,10,E31,1,ALL,All Countries,2022,1,2022-09-30,4336,4078,156,9025,0.94049815498154981550,0.96315540859707132735,2.0814114391143911
12,6,EB2,32,INDIA_FY24,India_FY24,2023,,2024-03-31,40030,38718,366,946,0.96722458156382712965,0.99063555419097328830,0.02363227579315513365
101,13,OTHER_UNKNOWN,3,INDIA,India,2014,,2022-12-31,0,0,0,0,,,
58,6,EB2,78,MEXICO,Mexico,2015,,2022-09-30,654,631,23,0,0.96483180428134556575,0.96483180428134556575,0.00000000000000000000
54,13,OTHER_UNKNOWN,3,INDIA,India,2016,,2021-09-30,0,1,1,0,,0.50000000000000000000,
58,1,TOTAL,71,SOUTH_KOREA,South Korea,2022,,2022-09-30,4728,3740,129,854,0.79103214890016920474,0.96665805117601447402,0.18062605752961082910
11,2,EB1,1,ALL,All Countries,2024,,2024-03-31,21183,15755,2686,16789,0.74375678610206297503,0.85434629358494658641,0.79256951328895812680
173,13,OTHER_UNKNOWN,6,PHILIPPINES,Philippines,2020,,2020-03-31,0,0,0,0,,,
101,6,EB2,6,PHILIPPINES,Philippines,2017,,2022-12-31,1019,824,193,2,0.80863591756624141315,0.81022615535889872173,0.00196270853778213935
2,7,E21,6,PHILIPPINES,Philippines,2017,,2025-09-30,0,787,0,0,,1.00000000000000000000,
21,10,E31,5,BRAZIL,Brazil,2018,,2025-06-30,0,242,0,0,,1.00000000000000000000,
279,7,E21,1,ALL,All Countries,2020,,2023-03-31,0,51798,0,0,,1.00000000000000000000,
279,9,EB3,1,ALL,All Countries,2018,,2023-03-31,38352,34854,3419,79,0.90879224030037546934,0.91066809500169832519,0.00205986649979140592
102,13,OTHER_UNKNOWN,1,ALL,All Countries,2016,,2023-03-31,0,5,3,0,,0.62500000000000000000,
258,3,E11,4,CHINA,China,2022,3,2022-06-30,2315,0,0,0,0.00000000000000000000,,0.00000000000000000000
14,6,EB2,30,PHILIPPINES_FY24,Philippines_FY24,2014,,2024-06-30,1403,1177,213,13,0.83891660727013542409,0.84676258992805755396,0.00926585887384176764
14,6,EB2,37,CHINA_FY24,China_FY24,2022,,2024-06-30,10250,9978,261,11,0.97346341463414634146,0.97450922941693524758,0.00107317073170731707
14,7,E21,35,ALL_COUNTRIES_FY24,All_Countries_FY24,2022,,2024-06-30,0,78800,0,0,,1.00000000000000000000,
101,13,OTHER_UNKNOWN,4,CHINA,China,2018,,2022-12-31,0,0,0,0,,,
58,4,E12,4,CHINA,China,2022,,2022-09-30,0,1701,0,0,,1.00000000000000000000,
21,13,OTHER_UNKNOWN,6,PHILIPPINES,Philippines,2022,,2025-06-30,0,0,0,0,,,
21,7,E21,4,CHINA,China,2015,,2025-06-30,0,4336,0,0,,1.00000000000000000000,
20,8,NIW,38,NIGERIA,Nigeria,2015,,2025-03-31,0,90,0,0,,1.00000000000000000000,
16,10,E31,4,CHINA,China,2018,,2024-09-30,0,323,0,0,,1.00000000000000000000,
14,3,E11,28,BRAZIL_FY24,Brazil_FY24,2023,,2024-06-30,0,376,0,0,,1.00000000000000000000,
10,7,E21,4,CHINA,China,2018,,2023-12-31,0,7960,0,0,,1.00000000000000000000,
266,5,E13,6,PHILIPPINES,Philippines,2023,3,2023-06-30,0,29,0,0,,1.00000000000000000000,
21,4,E12,5,BRAZIL,Brazil,2020,,2025-06-30,0,39,0,0,,1.00000000000000000000,
2,11,E32,1,ALL,All Countries,2021,,2025-09-30,0,60649,0,0,,1.00000000000000000000,
18,10,E31,5,BRAZIL,Brazil,2022,,2024-12-31,0,411,0,0,,1.00000000000000000000,
10,9,EB3,6,PHILIPPINES,Philippines,2021,,2023-12-31,5683,5470,186,27,0.96251979588245644906,0.96711456859971711457,0.00475101178954777406
2,5,E13,6,PHILIPPINES,Philippines,2015,,2025-09-30,0,65,0,0,,1.00000000000000000000,
58,11,E32,4,CHINA,China,2013,,2022-09-30,0,267,0,0,,1.00000000000000000000,
54,4,E12,5,BRAZIL,Brazil,2020,,2021-09-30,0,37,0,0,,1.00000000000000000000,
2,4,E12,3,INDIA,India,2020,,2025-09-30,0,839,0,0,,1.00000000000000000000,
16,6,EB2,6,PHILIPPINES,Philippines,2024,,2024-09-30,358,159,32,167,0.44413407821229050279,0.83246073298429319372,0.46648044692737430168
